gameid,season,seasontype,startdate,team,conference,opponent,opponentconference,seasonlabel,tournament,starttimetbd,teamid,teamseed,opponentid,opponentseed,neutralsite,ishome,conferencegame,gametype,notes
78245,2012,regular,2011-11-19T02:00:00.000Z,BYU,WCC,Longwood,Indep.,20112012,,False,18,,147,,False,True,False,TRNMNT,
78245,2012,regular,2011-11-19T02:00:00.000Z,Longwood,Indep.,BYU,WCC,20112012,,False,147,,18,,False,False,False,TRNMNT,
78246,2012,regular,2011-11-19T02:00:00.000Z,Notre Dame,Big East,Delaware State,MEAC,20112012,,False,213,,67,,False,True,False,STD,
78246,2012,regular,2011-11-19T02:00:00.000Z,Delaware State,MEAC,Notre Dame,Big East,20112012,,False,67,,213,,False,False,False,STD,
78243,2012,regular,2011-11-19T02:00:00.000Z,Wichita State,MVC,Alabama,SEC,20112012,,False,352,,5,,True,True,False,TRNMNT,
78243,2012,regular,2011-11-19T02:00:00.000Z,Alabama,SEC,Wichita State,MVC,20112012,,False,5,,352,,True,False,False,TRNMNT,
78196,2012,regular,2011-11-19T02:00:00.000Z,Ohio State,Big Ten,Jackson State,SWAC,20112012,,False,216,,126,,False,True,False,STD,
78196,2012,regular,2011-11-19T02:00:00.000Z,Jackson State,SWAC,Ohio State,Big Ten,20112012,,False,126,,216,,False,False,False,STD,
78244,2012,regular,2011-11-19T02:00:00.000Z,Air Force,Mountain West,Western State Colorado University,,20112012,,False,2,,1249,,False,True,False,STD,
78244,2012,regular,2011-11-19T02:00:00.000Z,Western State Colorado University,,Air Force,Mountain West,20112012,,False,1249,,2,,False,False,False,STD,
78247,2012,regular,2011-11-19T02:05:00.000Z,Idaho State,Big Sky,Colorado Christian,,20112012,,False,116,,652,,False,True,False,STD,
78247,2012,regular,2011-11-19T02:05:00.000Z,Colorado Christian,,Idaho State,Big Sky,20112012,,False,652,,116,,False,False,False,STD,
78248,2012,regular,2011-11-19T03:00:00.000Z,UC Santa Barbara,Big West,Westmont,,20112012,,False,311,,907,,False,True,False,STD,
78248,2012,regular,2011-11-19T03:00:00.000Z,Westmont,,UC Santa Barbara,Big West,20112012,,False,907,,311,,False,False,False,STD,
78249,2012,regular,2011-11-19T03:00:00.000Z,UC Davis,Big West,Stanford,Pac-12,20112012,,False,307,,281,,False,True,False,STD,
78249,2012,regular,2011-11-19T03:00:00.000Z,Stanford,Pac-12,UC Davis,Big West,20112012,,False,281,,307,,False,False,False,STD,
78255,2012,regular,2011-11-19T17:00:00.000Z,Lamar,Southland,Charlotte,CUSA,20112012,,False,139,,48,,False,True,False,STD,
78255,2012,regular,2011-11-19T17:00:00.000Z,Charlotte,CUSA,Lamar,Southland,20112012,,False,48,,139,,False,False,False,STD,
78255,2012,regular,2011-11-19T17:00:00.000Z,Lamar,Southland,Charlotte,A-10,20112012,,False,139,,48,,False,True,False,STD,
78255,2012,regular,2011-11-19T17:00:00.000Z,Charlotte,A-10,Lamar,Southland,20112012,,False,48,,139,,False,False,False,STD,
78256,2012,regular,2011-11-19T17:00:00.000Z,Kentucky,SEC,Penn State,Big Ten,20112012,,False,135,,226,,True,True,False,STD,
78256,2012,regular,2011-11-19T17:00:00.000Z,Penn State,Big Ten,Kentucky,SEC,20112012,,False,226,,135,,True,False,False,STD,
78257,2012,regular,2011-11-19T17:30:00.000Z,Princeton,Ivy,Buffalo,MAC,20112012,,False,234,,33,,False,True,False,STD,
78257,2012,regular,2011-11-19T17:30:00.000Z,Buffalo,MAC,Princeton,Ivy,20112012,,False,33,,234,,False,False,False,STD,
78259,2012,regular,2011-11-19T19:00:00.000Z,Quinnipiac,NEC,Navy,Patriot,20112012,,False,238,,187,,False,True,False,STD,
78259,2012,regular,2011-11-19T19:00:00.000Z,Navy,Patriot,Quinnipiac,NEC,20112012,,False,187,,238,,False,False,False,STD,
78262,2012,regular,2011-11-19T19:00:00.000Z,Old Dominion,Sun Belt,South Florida,Big East,20112012,,False,219,,271,,True,True,False,STD,
78262,2012,regular,2011-11-19T19:00:00.000Z,South Florida,Big East,Old Dominion,Sun Belt,20112012,,False,271,,219,,True,False,False,STD,
78262,2012,regular,2011-11-19T19:00:00.000Z,Old Dominion,CAA,South Florida,Big East,20112012,,False,219,,271,,True,True,False,STD,
78262,2012,regular,2011-11-19T19:00:00.000Z,South Florida,Big East,Old Dominion,CAA,20112012,,False,271,,219,,True,False,False,STD,
78261,2012,regular,2011-11-19T19:00:00.000Z,Central Connecticut,NEC,Army,Patriot,20112012,,False,44,,15,,False,True,False,STD,
78261,2012,regular,2011-11-19T19:00:00.000Z,Army,Patriot,Central Connecticut,NEC,20112012,,False,15,,44,,False,False,False,STD,
78258,2012,regular,2011-11-19T19:00:00.000Z,SMU,CUSA,Florida Gulf Coast,ASUN,20112012,,False,248,,88,,False,True,False,STD,
78258,2012,regular,2011-11-19T19:00:00.000Z,Florida Gulf Coast,ASUN,SMU,CUSA,20112012,,False,88,,248,,False,False,False,STD,
78260,2012,regular,2011-11-19T19:00:00.000Z,Dayton,A-10,UNC Wilmington,CAA,20112012,,False,64,,321,,False,True,False,STD,
78260,2012,regular,2011-11-19T19:00:00.000Z,UNC Wilmington,CAA,Dayton,A-10,20112012,,False,321,,64,,False,False,False,STD,
78251,2012,regular,2011-11-19T19:00:00.000Z,Butler,Horizon,Louisville,Big East,20112012,,False,34,,150,,False,True,False,STD,
78251,2012,regular,2011-11-19T19:00:00.000Z,Louisville,Big East,Butler,Horizon,20112012,,False,150,,34,,False,False,False,STD,
78263,2012,regular,2011-11-19T19:00:00.000Z,Northeastern,CAA,Southern Illinois,MVC,20112012,,False,205,,273,,False,True,False,STD,
78263,2012,regular,2011-11-19T19:00:00.000Z,Southern Illinois,MVC,Northeastern,CAA,20112012,,False,273,,205,,False,False,False,STD,
78267,2012,regular,2011-11-19T20:00:00.000Z,Stetson,ASUN,Saint Leo,,20112012,,False,283,,1222,,False,True,False,STD,
78267,2012,regular,2011-11-19T20:00:00.000Z,Saint Leo,,Stetson,ASUN,20112012,,False,1222,,283,,False,False,False,STD,
78266,2012,regular,2011-11-19T20:00:00.000Z,Boise State,Mountain West,Cal State Northridge,Big West,20112012,,False,25,,38,,False,True,False,STD,
78266,2012,regular,2011-11-19T20:00:00.000Z,Cal State Northridge,Big West,Boise State,Mountain West,20112012,,False,38,,25,,False,False,False,STD,
78265,2012,regular,2011-11-19T20:00:00.000Z,Utah,Pac-12,Montana State,Big Sky,20112012,,False,331,,180,,False,True,False,STD,
78265,2012,regular,2011-11-19T20:00:00.000Z,Montana State,Big Sky,Utah,Pac-12,20112012,,False,180,,331,,False,False,False,STD,
78264,2012,regular,2011-11-19T20:00:00.000Z,La Salle,A-10,James Madison,CAA,20112012,,False,137,,129,,False,True,False,TRNMNT,
78264,2012,regular,2011-11-19T20:00:00.000Z,James Madison,CAA,La Salle,A-10,20112012,,False,129,,137,,False,False,False,TRNMNT,
78268,2012,regular,2011-11-19T20:05:00.000Z,Evansville,MVC,Oakland City,,20112012,,False,82,,855,,False,True,False,STD,
78268,2012,regular,2011-11-19T20:05:00.000Z,Oakland City,,Evansville,MVC,20112012,,False,855,,82,,False,False,False,STD,
78270,2012,regular,2011-11-19T20:30:00.000Z,Virginia,ACC,Drexel,CAA,20112012,,False,339,,71,,True,True,False,TRNMNT,
78270,2012,regular,2011-11-19T20:30:00.000Z,Drexel,CAA,Virginia,ACC,20112012,,False,71,,339,,True,False,False,TRNMNT,
78269,2012,regular,2011-11-19T20:30:00.000Z,Belmont,ASUN,Towson,CAA,20112012,,False,22,,301,,True,True,False,TRNMNT,
78269,2012,regular,2011-11-19T20:30:00.000Z,Towson,CAA,Belmont,ASUN,20112012,,False,301,,22,,True,False,False,TRNMNT,
78276,2012,regular,2011-11-19T21:00:00.000Z,USC,Pac-12,Cal Poly,Big West,20112012,,False,323,,35,,False,True,False,STD,
78276,2012,regular,2011-11-19T21:00:00.000Z,Cal Poly,Big West,USC,Pac-12,20112012,,False,35,,323,,False,False,False,STD,
78250,2012,regular,2011-11-19T21:00:00.000Z,Syracuse,Big East,Colgate,Patriot,20112012,,False,286,,55,,False,True,False,STD,
78250,2012,regular,2011-11-19T21:00:00.000Z,Colgate,Patriot,Syracuse,Big East,20112012,,False,55,,286,,False,False,False,STD,
78274,2012,regular,2011-11-19T21:00:00.000Z,East Tennessee State,ASUN,Troy,Sun Belt,20112012,,False,75,,302,,False,True,False,STD,
78274,2012,regular,2011-11-19T21:00:00.000Z,Troy,Sun Belt,East Tennessee State,ASUN,20112012,,False,302,,75,,False,False,False,STD,
78274,2012,regular,2011-11-19T21:00:00.000Z,East Tennessee State,SoCon,Troy,Sun Belt,20112012,,False,75,,302,,False,True,False,STD,
78274,2012,regular,2011-11-19T21:00:00.000Z,Troy,Sun Belt,East Tennessee State,SoCon,20112012,,False,302,,75,,False,False,False,STD,
78253,2012,regular,2011-11-19T21:00:00.000Z,Cincinnati,Big East,Presbyterian,Big South,20112012,,False,51,,233,,False,True,False,STD,
78253,2012,regular,2011-11-19T21:00:00.000Z,Presbyterian,Big South,Cincinnati,Big East,20112012,,False,233,,51,,False,False,False,STD,
78275,2012,regular,2011-11-19T21:00:00.000Z,UIC,Horizon,Quincy,,20112012,,False,315,,1115,,False,True,False,STD,
78275,2012,regular,2011-11-19T21:00:00.000Z,Quincy,,UIC,Horizon,20112012,,False,1115,,315,,False,False,False,STD,
78271,2012,regular,2011-11-19T21:00:00.000Z,Grambling,SWAC,Oakland,Summit,20112012,,False,103,,214,,False,True,False,STD,
78271,2012,regular,2011-11-19T21:00:00.000Z,Oakland,Summit,Grambling,SWAC,20112012,,False,214,,103,,False,False,False,STD,
78272,2012,regular,2011-11-19T21:00:00.000Z,Providence,Big East,Florida A&M,MEAC,20112012,,False,235,,85,,False,True,False,STD,
78272,2012,regular,2011-11-19T21:00:00.000Z,Florida A&M,MEAC,Providence,Big East,20112012,,False,85,,235,,False,False,False,STD,
78273,2012,regular,2011-11-19T21:00:00.000Z,Hofstra,CAA,St. Francis Brooklyn,NEC,20112012,,False,110,,364,,False,True,False,STD,
78273,2012,regular,2011-11-19T21:00:00.000Z,St. Francis Brooklyn,NEC,Hofstra,CAA,20112012,,False,364,,110,,False,False,False,STD,
78278,2012,regular,2011-11-19T21:30:00.000Z,San Diego State,Mountain West,Long Beach State,Big West,20112012,,False,257,,145,,False,True,False,STD,
78278,2012,regular,2011-11-19T21:30:00.000Z,Long Beach State,Big West,San Diego State,Mountain West,20112012,,False,145,,257,,False,False,False,STD,
78277,2012,regular,2011-11-19T21:30:00.000Z,Eastern Kentucky,OVC,William & Mary,CAA,20112012,,False,78,,353,,True,True,False,TRNMNT,
78277,2012,regular,2011-11-19T21:30:00.000Z,William & Mary,CAA,Eastern Kentucky,OVC,20112012,,False,353,,78,,True,False,False,TRNMNT,
78280,2012,regular,2011-11-19T22:00:00.000Z,Brown,Ivy,Hartford,Am. East,20112012,,False,30,,363,,False,True,False,STD,
78280,2012,regular,2011-11-19T22:00:00.000Z,Hartford,Am. East,Brown,Ivy,20112012,,False,363,,30,,False,False,False,STD,
78279,2012,regular,2011-11-19T22:00:00.000Z,Richmond,A-10,Sacred Heart,NEC,20112012,,False,242,,250,,False,True,False,TRNMNT,
78279,2012,regular,2011-11-19T22:00:00.000Z,Sacred Heart,NEC,Richmond,A-10,20112012,,False,250,,242,,False,False,False,TRNMNT,
78281,2012,regular,2011-11-19T22:05:00.000Z,Illinois State,MVC,Lipscomb,ASUN,20112012,,False,119,,143,,False,True,False,TRNMNT,
78281,2012,regular,2011-11-19T22:05:00.000Z,Lipscomb,ASUN,Illinois State,MVC,20112012,,False,143,,119,,False,False,False,TRNMNT,
78282,2012,regular,2011-11-19T22:30:00.000Z,South Carolina Upstate,ASUN,Toledo,MAC,20112012,,False,268,,300,,True,True,False,TRNMNT,
78282,2012,regular,2011-11-19T22:30:00.000Z,Toledo,MAC,South Carolina Upstate,ASUN,20112012,,False,300,,268,,True,False,False,TRNMNT,
78288,2012,regular,2011-11-19T23:00:00.000Z,Houston Christian,Great West,Nicholls,Southland,20112012,,False,112,,195,,True,True,True,TRNMNT,
78288,2012,regular,2011-11-19T23:00:00.000Z,Nicholls,Southland,Houston Christian,Great West,20112012,,False,195,,112,,True,False,True,TRNMNT,
78287,2012,regular,2011-11-19T23:00:00.000Z,Marist,MAAC,Vermont,Am. East,20112012,,False,156,,337,,True,True,False,STD,
78287,2012,regular,2011-11-19T23:00:00.000Z,Vermont,Am. East,Marist,MAAC,20112012,,False,337,,156,,True,False,False,STD,
78286,2012,regular,2011-11-19T23:00:00.000Z,Middle Tennessee,Sun Belt,UNC Greensboro,SoCon,20112012,,False,171,,320,,False,True,False,TRNMNT,
78286,2012,regular,2011-11-19T23:00:00.000Z,UNC Greensboro,SoCon,Middle Tennessee,Sun Belt,20112012,,False,320,,171,,False,False,False,TRNMNT,
78289,2012,regular,2011-11-19T23:00:00.000Z,Duquesne,A-10,Akron,MAC,20112012,,False,73,,3,,True,True,False,TRNMNT,
78289,2012,regular,2011-11-19T23:00:00.000Z,Akron,MAC,Duquesne,A-10,20112012,,False,3,,73,,True,False,False,TRNMNT,
78284,2012,regular,2011-11-19T23:00:00.000Z,VMI,Big South,UMBC,Am. East,20112012,,False,334,,317,,False,True,False,STD,
78284,2012,regular,2011-11-19T23:00:00.000Z,UMBC,Am. East,VMI,Big South,20112012,,False,317,,334,,False,False,False,STD,
78283,2012,regular,2011-11-19T23:00:00.000Z,Winthrop,Big South,Drake,MVC,20112012,,False,354,,70,,True,True,False,TRNMNT,
78283,2012,regular,2011-11-19T23:00:00.000Z,Drake,MVC,Winthrop,Big South,20112012,,False,70,,354,,True,False,False,TRNMNT,
78285,2012,regular,2011-11-19T23:00:00.000Z,Seattle U,Indep.,San Francisco,WCC,20112012,,False,262,,259,,False,True,False,STD,
78285,2012,regular,2011-11-19T23:00:00.000Z,San Francisco,WCC,Seattle U,Indep.,20112012,,False,259,,262,,False,False,False,STD,
78284,2012,regular,2011-11-19T23:00:00.000Z,VMI,SoCon,UMBC,Am. East,20112012,,False,334,,317,,False,True,False,STD,
78284,2012,regular,2011-11-19T23:00:00.000Z,UMBC,Am. East,VMI,SoCon,20112012,,False,317,,334,,False,False,False,STD,
78252,2012,regular,2011-11-19T23:30:00.000Z,NC State,ACC,Vanderbilt,SEC,20112012,,False,185,,336,,True,True,False,STD,
78252,2012,regular,2011-11-19T23:30:00.000Z,Vanderbilt,SEC,NC State,ACC,20112012,,False,336,,185,,True,False,False,STD,
78290,2012,regular,2011-11-19T23:30:00.000Z,NC State,ACC,Vanderbilt,SEC,20112012,,False,185,,336,,True,True,False,TRNMNT,
78290,2012,regular,2011-11-19T23:30:00.000Z,Vanderbilt,SEC,NC State,ACC,20112012,,False,336,,185,,True,False,False,TRNMNT,
78295,2012,regular,2011-11-20T00:00:00.000Z,Liberty,Big South,Lehigh,Patriot,20112012,,False,142,,141,,False,True,False,TRNMNT,
78295,2012,regular,2011-11-20T00:00:00.000Z,Lehigh,Patriot,Liberty,Big South,20112012,,False,141,,142,,False,False,False,TRNMNT,
78296,2012,regular,2011-11-20T00:00:00.000Z,Kent State,MAC,Alcorn State,SWAC,20112012,,False,134,,7,,False,True,False,STD,
78296,2012,regular,2011-11-20T00:00:00.000Z,Alcorn State,SWAC,Kent State,MAC,20112012,,False,7,,134,,False,False,False,STD,
78297,2012,regular,2011-11-20T00:00:00.000Z,Florida Atlantic,Sun Belt,George Mason,CAA,20112012,,False,86,,95,,False,True,False,STD,
78297,2012,regular,2011-11-20T00:00:00.000Z,George Mason,CAA,Florida Atlantic,Sun Belt,20112012,,False,95,,86,,False,False,False,STD,
78298,2012,regular,2011-11-20T00:00:00.000Z,Bucknell,Patriot,St. Francis (PA),NEC,20112012,,False,32,,278,,False,True,False,STD,
78298,2012,regular,2011-11-20T00:00:00.000Z,St. Francis (PA),NEC,Bucknell,Patriot,20112012,,False,278,,32,,False,False,False,STD,
78299,2012,regular,2011-11-20T00:00:00.000Z,Lafayette,Patriot,Wagner,NEC,20112012,,False,138,,341,,False,True,False,STD,
78299,2012,regular,2011-11-20T00:00:00.000Z,Wagner,NEC,Lafayette,Patriot,20112012,,False,341,,138,,False,False,False,STD,
78300,2012,regular,2011-11-20T00:00:00.000Z,Marshall,CUSA,Northwestern State,Southland,20112012,,False,158,,211,,False,True,False,STD,
78300,2012,regular,2011-11-20T00:00:00.000Z,Northwestern State,Southland,Marshall,CUSA,20112012,,False,211,,158,,False,False,False,STD,
78301,2012,regular,2011-11-20T00:00:00.000Z,Clemson,ACC,Charleston,SoCon,20112012,,False,52,,46,,False,True,False,STD,
78301,2012,regular,2011-11-20T00:00:00.000Z,Charleston,SoCon,Clemson,ACC,20112012,,False,46,,52,,False,False,False,STD,
78302,2012,regular,2011-11-20T00:00:00.000Z,Pennsylvania,Ivy,Robert Morris,NEC,20112012,,False,227,,244,,False,True,False,TRNMNT,
78302,2012,regular,2011-11-20T00:00:00.000Z,Robert Morris,NEC,Pennsylvania,Ivy,20112012,,False,244,,227,,False,False,False,TRNMNT,
78303,2012,regular,2011-11-20T00:00:00.000Z,Columbia,Ivy,American University,Patriot,20112012,,False,58,,8,,False,True,False,STD,
78303,2012,regular,2011-11-20T00:00:00.000Z,American University,Patriot,Columbia,Ivy,20112012,,False,8,,58,,False,False,False,STD,
78304,2012,regular,2011-11-20T00:00:00.000Z,Dartmouth,Ivy,Bryant,NEC,20112012,,False,62,,31,,False,True,False,STD,
78304,2012,regular,2011-11-20T00:00:00.000Z,Bryant,NEC,Dartmouth,Ivy,20112012,,False,31,,62,,False,False,False,STD,
78305,2012,regular,2011-11-20T00:00:00.000Z,Mount St. Mary's,NEC,Siena,MAAC,20112012,,False,183,,264,,False,True,False,STD,
78305,2012,regular,2011-11-20T00:00:00.000Z,Siena,MAAC,Mount St. Mary's,NEC,20112012,,False,264,,183,,False,False,False,STD,
78306,2012,regular,2011-11-20T00:00:00.000Z,Jacksonville State,ASUN,Alabama State,SWAC,20112012,,False,128,,6,,False,True,False,STD,
78306,2012,regular,2011-11-20T00:00:00.000Z,Alabama State,SWAC,Jacksonville State,ASUN,20112012,,False,6,,128,,False,False,False,STD,
78306,2012,regular,2011-11-20T00:00:00.000Z,Jacksonville State,OVC,Alabama State,SWAC,20112012,,False,128,,6,,False,True,False,STD,
78306,2012,regular,2011-11-20T00:00:00.000Z,Alabama State,SWAC,Jacksonville State,OVC,20112012,,False,6,,128,,False,False,False,STD,
78294,2012,regular,2011-11-20T00:00:00.000Z,Miami,ACC,North Florida,ASUN,20112012,,False,168,,203,,False,True,False,STD,
78294,2012,regular,2011-11-20T00:00:00.000Z,North Florida,ASUN,Miami,ACC,20112012,,False,203,,168,,False,False,False,STD,
78293,2012,regular,2011-11-20T00:00:00.000Z,North Carolina A&T,MEAC,Chicago State,Great West,20112012,,False,198,,50,,False,True,False,STD,
78293,2012,regular,2011-11-20T00:00:00.000Z,Chicago State,Great West,North Carolina A&T,MEAC,20112012,,False,50,,198,,False,False,False,STD,
78293,2012,regular,2011-11-20T00:00:00.000Z,North Carolina A&T,MEAC,Chicago State,Indep.,20112012,,False,198,,50,,False,True,False,STD,
78293,2012,regular,2011-11-20T00:00:00.000Z,Chicago State,Indep.,North Carolina A&T,MEAC,20112012,,False,50,,198,,False,False,False,STD,
78292,2012,regular,2011-11-20T00:00:00.000Z,SE Louisiana,Southland,UL Monroe,Sun Belt,20112012,,False,246,,316,,False,True,False,STD,
78292,2012,regular,2011-11-20T00:00:00.000Z,UL Monroe,Sun Belt,SE Louisiana,Southland,20112012,,False,316,,246,,False,False,False,STD,
78291,2012,regular,2011-11-20T00:00:00.000Z,UT Martin,OVC,Rochester University (MI),,20112012,,False,325,,992,,False,True,True,STD,
78291,2012,regular,2011-11-20T00:00:00.000Z,Rochester University (MI),,UT Martin,OVC,20112012,,False,992,,325,,False,False,True,STD,
78309,2012,regular,2011-11-20T00:30:00.000Z,UC Irvine,Big West,Weber State,Big Sky,20112012,,False,308,,345,,False,True,False,STD,
78309,2012,regular,2011-11-20T00:30:00.000Z,Weber State,Big Sky,UC Irvine,Big West,20112012,,False,345,,308,,False,False,False,STD,
78307,2012,regular,2011-11-20T00:30:00.000Z,South Carolina State,MEAC,Gardner-Webb,Big South,20112012,,False,267,,94,,False,True,False,STD,
78307,2012,regular,2011-11-20T00:30:00.000Z,Gardner-Webb,Big South,South Carolina State,MEAC,20112012,,False,94,,267,,False,False,False,STD,
78308,2012,regular,2011-11-20T00:30:00.000Z,Charleston Southern,Big South,Milligan,,20112012,,False,47,,786,,False,True,True,STD,
78308,2012,regular,2011-11-20T00:30:00.000Z,Milligan,,Charleston Southern,Big South,20112012,,False,786,,47,,False,False,True,STD,
78315,2012,regular,2011-11-20T01:00:00.000Z,Wisconsin,Big Ten,Wofford,SoCon,20112012,,False,355,,356,,False,True,False,TRNMNT,
78315,2012,regular,2011-11-20T01:00:00.000Z,Wofford,SoCon,Wisconsin,Big Ten,20112012,,False,356,,355,,False,False,False,TRNMNT,
78314,2012,regular,2011-11-20T01:00:00.000Z,UT Rio Grande Valley,Great West,Texas State,Southland,20112012,,False,326,,297,,False,True,True,TRNMNT,
78314,2012,regular,2011-11-20T01:00:00.000Z,Texas State,Southland,UT Rio Grande Valley,Great West,20112012,,False,297,,326,,False,False,True,TRNMNT,
78313,2012,regular,2011-11-20T01:00:00.000Z,Long Island University,NEC,Radford,Big South,20112012,,False,146,,239,,True,True,False,STD,
78313,2012,regular,2011-11-20T01:00:00.000Z,Radford,Big South,Long Island University,NEC,20112012,,False,239,,146,,True,False,False,STD,
78312,2012,regular,2011-11-20T01:00:00.000Z,Tennessee Tech,OVC,App State,SoCon,20112012,,False,291,,9,,False,True,False,STD,
78312,2012,regular,2011-11-20T01:00:00.000Z,App State,SoCon,Tennessee Tech,OVC,20112012,,False,9,,291,,False,False,False,STD,
78311,2012,regular,2011-11-20T01:00:00.000Z,Green Bay,Horizon,Wyoming,Mountain West,20112012,,False,105,,358,,False,True,False,STD,
78311,2012,regular,2011-11-20T01:00:00.000Z,Wyoming,Mountain West,Green Bay,Horizon,20112012,,False,358,,105,,False,False,False,STD,
78310,2012,regular,2011-11-20T01:00:00.000Z,LIU Brooklyn,,Radford,Big South,20112012,,False,1243,,239,,True,True,True,STD,
78310,2012,regular,2011-11-20T01:00:00.000Z,Radford,Big South,LIU Brooklyn,,20112012,,False,239,,1243,,True,False,True,STD,
78319,2012,regular,2011-11-20T01:00:00.000Z,Bradley,MVC,North Dakota,Great West,20112012,,False,29,,201,,False,True,False,STD,
